Object,X1,Y1,X2,Y2,Confidence
dog,529,652,778,818,0.8501754403114319
person,756,242,877,552,0.8388035297393799
bicycle,598,363,757,531,0.4907718300819397
car,16,235,346,414,0.42206814885139465
car,216,199,418,346,0.34621936082839966
dog,529,652,778,818,0.8707391023635864
person,757,243,877,552,0.8347822427749634
bicycle,601,362,758,530,0.5009450912475586
car,17,235,345,415,0.4224134087562561
car,216,199,418,345,0.34056591987609863
dog,529,652,779,818,0.8747525811195374
person,758,244,878,552,0.8317152857780457
bicycle,598,364,758,530,0.4915803372859955
car,20,235,344,417,0.4399881958961487
car,216,199,418,346,0.3266822397708893
dog,529,652,779,819,0.8746629357337952
person,760,243,877,552,0.8394649624824524
bicycle,596,365,758,530,0.49330127239227295
car,21,235,346,415,0.43729686737060547
car,216,199,418,347,0.31575289368629456
dog,529,652,779,818,0.8799431324005127
person,760,242,877,550,0.8440032005310059
bicycle,593,364,758,530,0.5053187012672424
car,23,235,346,417,0.44091373682022095
car,216,199,418,347,0.32479503750801086
dog,529,652,779,818,0.8919692635536194
person,761,242,877,546,0.8468259572982788
bicycle,595,363,758,529,0.4768606424331665
car,23,235,346,417,0.42507725954055786
car,216,199,418,347,0.33481451869010925
dog,529,652,779,819,0.8731157779693604
person,760,241,877,545,0.8530704975128174
bicycle,595,362,759,530,0.49714475870132446
car,21,235,346,414,0.4078300893306732
car,216,199,418,347,0.3392307460308075
person,893,255,944,412,0.30755722522735596
dog,529,652,779,818,0.8815446496009827
person,761,241,877,544,0.8580031991004944
bicycle,596,364,759,529,0.4781518876552582
car,21,235,347,415,0.42119836807250977
person,893,255,944,412,0.3503706157207489
car,216,199,418,348,0.33401596546173096
dog,528,654,778,819,0.8654103875160217
person,761,239,875,541,0.8521531224250793
bicycle,598,365,759,529,0.45881447196006775
car,21,235,348,420,0.4225688576698303
person,893,255,944,412,0.3809286057949066
car,215,199,418,348,0.31468427181243896
dog,529,655,777,819,0.8629859089851379
person,764,238,875,543,0.845746636390686
bicycle,606,367,760,529,0.46538177132606506
car,20,235,349,412,0.4299759864807129
person,893,255,943,412,0.35242602229118347
car,216,199,417,348,0.3358894884586334
dog,529,656,779,818,0.8664827942848206
person,766,238,875,545,0.8472609519958496
bicycle,604,362,760,529,0.45334240794181824
car,19,235,346,410,0.44707340002059937
person,893,255,944,412,0.3480582535266876
car,216,199,417,349,0.32791393995285034
dog,529,656,779,819,0.8646794557571411
person,767,239,875,544,0.8564950227737427
car,19,235,347,412,0.4640122354030609
bicycle,606,363,760,529,0.43947410583496094
person,893,255,944,412,0.360552042722702
car,216,199,418,348,0.3266008794307709
dog,529,657,779,819,0.8633149862289429
person,769,240,876,542,0.8626771569252014
car,21,235,346,409,0.4541574716567993
bicycle,606,363,760,528,0.4532316029071808
car,215,199,418,349,0.3150548040866852
dog,529,657,780,819,0.8648208379745483
person,769,243,877,545,0.8530982136726379
bicycle,609,362,760,528,0.47634366154670715
car,20,234,346,413,0.43599602580070496
car,215,199,418,349,0.31859567761421204
dog,528,657,780,819,0.8727117776870728
person,770,246,877,546,0.8434171080589294
car,21,235,346,410,0.4602021872997284
bicycle,604,361,760,528,0.44783926010131836
car,215,199,417,349,0.3160562515258789
dog,528,657,780,819,0.8725373148918152
person,772,249,878,545,0.8399821519851685
car,25,235,347,408,0.44104403257369995
bicycle,602,363,760,528,0.4291193187236786
car,216,199,417,348,0.3382986783981323
person,732,294,779,417,0.31871238350868225
dog,528,657,779,819,0.8698477149009705
person,773,252,879,543,0.8298395872116089
bicycle,603,364,760,528,0.438111275434494
car,26,235,346,407,0.4353887438774109
car,216,199,417,348,0.33844324946403503
dog,528,657,779,819,0.8698380589485168
person,776,251,879,543,0.8145446181297302
car,23,234,346,409,0.4457903504371643
bicycle,605,365,760,528,0.3927423059940338
car,216,199,417,348,0.3306102752685547
dog,527,657,779,820,0.8574886918067932
person,779,249,881,541,0.8122065663337708
car,18,235,347,418,0.46710124611854553
bicycle,602,365,760,528,0.4043629467487335
car,216,199,418,348,0.3421749472618103
dog,528,657,779,820,0.8607749938964844
person,781,248,884,538,0.8253491520881653
car,16,235,348,418,0.4581500291824341
bicycle,605,363,760,528,0.4014609158039093
car,215,199,418,348,0.34631672501564026
dog,528,657,779,820,0.8620531558990479
person,781,246,886,536,0.834884762763977
car,16,235,347,417,0.4767606854438782
bicycle,603,366,760,528,0.37085288763046265
car,215,199,418,348,0.3271174728870392
dog,529,657,779,820,0.8554884791374207
person,783,243,886,536,0.8507504463195801
car,16,235,347,416,0.4754040837287903
bicycle,602,365,760,528,0.3793110251426697
car,215,199,418,348,0.3205582797527313
dog,528,657,779,821,0.8560115694999695
person,783,242,885,535,0.8520234823226929
car,17,235,347,419,0.46573343873023987
bicycle,604,365,760,527,0.3769581615924835
car,215,199,418,348,0.33758217096328735
person,784,241,886,535,0.8512728810310364
dog,528,657,779,821,0.8499673008918762
car,15,235,347,420,0.47722774744033813
bicycle,607,365,760,527,0.36435824632644653
car,215,201,419,353,0.3321070969104767
person,785,242,887,535,0.8593998551368713
dog,528,657,779,820,0.8533381819725037
car,20,233,350,432,0.47528234124183655
bicycle,610,365,760,527,0.3468376696109772
car,216,199,418,349,0.33647242188453674
person,784,244,887,534,0.8581784963607788
dog,528,657,779,821,0.8509488701820374
car,21,233,352,428,0.46162301301956177
bicycle,612,364,760,528,0.3768712282180786
car,215,201,419,353,0.3367043137550354
person,785,245,886,534,0.8466063141822815
dog,527,657,778,821,0.8449423313140869
car,18,234,353,426,0.5244096517562866
bicycle,614,368,759,529,0.3993711769580841
car,215,199,418,348,0.3178572356700897
dog,528,657,778,821,0.8474982380867004
person,785,248,886,535,0.8326056003570557
car,20,234,353,425,0.529483437538147
bicycle,622,360,761,526,0.3832149803638458
car,215,199,418,348,0.32586655020713806
dog,528,657,779,821,0.8448619246482849
person,786,250,886,534,0.8229309320449829
car,20,234,352,428,0.5064941644668579
bicycle,624,360,762,525,0.3781468868255615
car,215,199,418,348,0.3415974974632263
person,954,301,996,433,0.33713576197624207
dog,527,657,778,821,0.8476478457450867
person,788,253,886,534,0.8216532468795776
car,19,234,352,427,0.5375110507011414
bicycle,624,360,762,526,0.37276896834373474
car,215,199,418,348,0.337886780500412
dog,527,657,779,821,0.8401225805282593
person,788,255,886,535,0.8123939633369446
car,16,234,353,428,0.5337797999382019
bicycle,622,360,762,526,0.38679489493370056
car,215,199,418,347,0.3286215662956238
person,728,293,792,417,0.32790428400039673
dog,527,657,779,821,0.8465373516082764
person,786,255,884,536,0.8163626790046692
car,18,234,354,424,0.5341514348983765
bicycle,623,360,762,526,0.41527602076530457
car,215,199,418,348,0.3371749818325043
dog,527,657,779,821,0.8475492596626282
person,784,255,881,535,0.8067850470542908
car,21,234,354,424,0.5343299508094788
bicycle,623,359,762,526,0.3872910439968109
car,215,199,418,348,0.33544692397117615
dog,527,657,778,821,0.8537015318870544
person,782,254,879,534,0.7929698824882507
car,18,234,354,426,0.521801233291626
bicycle,616,377,759,529,0.3709409832954407
car,215,199,418,348,0.3232029676437378
person,954,301,996,433,0.30041638016700745
dog,527,657,778,821,0.8625252842903137
person,781,252,877,531,0.8060773015022278
car,20,234,356,426,0.516544759273529
bicycle,618,376,759,528,0.38032057881355286
car,215,199,418,349,0.32386836409568787
dog,527,657,778,821,0.8597241640090942
person,781,249,877,529,0.8273928761482239
car,22,234,354,427,0.5325927734375
bicycle,618,376,759,528,0.3747361898422241
car,215,199,418,348,0.33267444372177124
dog,527,657,778,821,0.8578502535820007
person,780,247,878,529,0.8425856828689575
car,18,234,354,425,0.5447964668273926
bicycle,619,373,759,528,0.36873549222946167
car,215,199,418,348,0.33816230297088623
dog,528,657,778,821,0.8504577279090881
person,780,246,877,529,0.8358370065689087
car,22,234,353,427,0.514127790927887
bicycle,615,372,760,528,0.37213122844696045
car,216,199,418,348,0.33719414472579956
dog,528,657,778,821,0.8523564338684082
person,781,246,877,531,0.8351292610168457
car,20,234,352,428,0.5078790783882141
bicycle,610,371,760,528,0.3775191307067871
car,215,199,418,348,0.34029290080070496
person,729,294,781,418,0.30282512307167053
person,781,247,878,528,0.8457750082015991
dog,528,657,778,821,0.8432416319847107
car,22,234,351,430,0.4823307693004608
bicycle,624,355,761,526,0.35525813698768616
car,216,199,418,348,0.3291094899177551
person,953,300,997,433,0.30670952796936035
person,730,294,782,418,0.302433043718338
dog,528,657,778,821,0.8443447947502136
person,781,249,878,528,0.8333829641342163
car,24,234,350,429,0.4618901014328003
bicycle,625,356,761,526,0.36802610754966736
car,216,199,418,348,0.3376116156578064
dog,528,657,778,821,0.8420825004577637
person,779,251,878,528,0.8306146264076233
car,25,234,352,429,0.47266069054603577
bicycle,625,358,761,526,0.3886168897151947
car,216,199,418,348,0.33182814717292786
person,954,300,997,433,0.31372880935668945
dog,527,657,778,821,0.8452361822128296
person,779,255,878,525,0.8114451766014099
car,21,233,351,432,0.45384329557418823
bicycle,625,359,761,526,0.37687525153160095
car,216,199,418,348,0.36175087094306946
person,954,300,996,433,0.32610753178596497
dog,528,657,778,821,0.850267231464386
person,781,257,878,525,0.8067686557769775
car,17,235,348,415,0.4567195475101471
bicycle,624,360,761,526,0.38004034757614136
car,216,199,418,348,0.3402368128299713
dog,528,657,779,821,0.8508011698722839
person,782,256,877,529,0.8120251297950745
car,20,233,352,429,0.4629688262939453
bicycle,623,360,761,526,0.3895186483860016
car,216,199,418,348,0.33443784713745117
dog,528,657,778,821,0.8477981090545654
person,783,256,877,528,0.8118612766265869
car,24,234,351,429,0.44142916798591614
bicycle,622,360,761,526,0.40384578704833984
car,216,199,418,348,0.33445292711257935
dog,528,657,778,821,0.8532296419143677
person,784,257,878,526,0.8021380305290222
car,20,235,347,414,0.4608476161956787
bicycle,624,360,761,525,0.38191357254981995
car,216,199,418,348,0.3454500138759613
dog,528,657,778,821,0.8577592968940735
person,785,255,878,523,0.791389524936676
car,17,235,347,413,0.45973145961761475
bicycle,619,381,758,528,0.3675597906112671
car,216,199,418,347,0.3566127121448517
person,954,300,996,433,0.30498266220092773
dog,528,657,778,821,0.8579156398773193
person,786,254,878,522,0.7924972772598267
car,16,235,348,413,0.45758143067359924
car,216,199,419,349,0.35279273986816406
bicycle,616,380,759,528,0.3527522385120392
person,954,300,996,432,0.3262729048728943
dog,528,657,778,821,0.8675909042358398
person,787,253,879,520,0.7879506945610046
car,17,235,347,413,0.44527557492256165
bicycle,619,380,758,528,0.3327038884162903
person,954,300,996,433,0.32284122705459595
car,216,199,418,349,0.31670433282852173
dog,528,657,778,821,0.8673471808433533
person,786,251,879,520,0.813575029373169
car,16,235,347,413,0.4590396583080292
bicycle,617,377,758,528,0.34529152512550354
car,216,199,418,348,0.3386136293411255
person,954,300,996,433,0.3094485402107239
dog,528,657,778,820,0.8669189810752869
person,787,250,878,521,0.815665066242218
car,17,235,348,413,0.47681114077568054
bicycle,618,376,759,527,0.3451869785785675
car,216,199,419,349,0.33107367157936096
person,954,300,996,433,0.3174692392349243
dog,528,657,778,820,0.8647622466087341
person,786,250,878,520,0.810494601726532
car,18,235,347,412,0.4853724241256714
bicycle,620,374,759,527,0.35087868571281433
car,216,199,418,349,0.3419903814792633
person,953,300,996,433,0.31010931730270386
dog,529,657,778,820,0.8690953850746155
person,787,250,878,519,0.8179908990859985
car,16,235,347,414,0.4914048910140991
bicycle,619,374,759,528,0.3492875397205353
car,216,199,418,349,0.3281056582927704
person,954,300,996,433,0.3111640214920044
dog,528,657,779,820,0.8734744191169739
person,787,252,878,517,0.8039814233779907
car,18,235,347,416,0.478689044713974
person,953,300,996,433,0.39619627594947815
car,216,199,419,348,0.3345023989677429
bicycle,618,379,759,528,0.331397145986557
dog,528,657,779,820,0.8701925277709961
person,787,257,881,517,0.8010662794113159
car,21,235,347,413,0.4631262719631195
person,953,301,996,433,0.3647652864456177
car,215,199,418,347,0.3308040201663971
bicycle,620,378,759,528,0.32240554690361023
dog,528,657,779,820,0.8719519972801208
person,785,259,881,514,0.8125038146972656
car,20,235,346,416,0.4939432740211487
person,953,301,996,433,0.3444990813732147
car,216,199,418,347,0.32961800694465637
bicycle,619,382,759,528,0.3173049986362457
dog,528,657,779,820,0.8731532096862793
person,784,260,880,514,0.8177579641342163
car,19,235,347,415,0.5014100074768066
car,216,199,418,347,0.34029483795166016
person,953,301,996,433,0.3352540135383606
bicycle,622,383,758,528,0.3232916295528412
dog,528,657,779,820,0.8739796876907349
person,785,260,880,516,0.8167552351951599
car,19,235,347,413,0.5125762820243835
car,215,199,418,347,0.3395809829235077
person,953,301,996,433,0.3370094895362854
bicycle,621,380,759,528,0.3273538649082184
dog,528,657,779,820,0.8717753887176514
person,785,261,879,514,0.827397346496582
car,21,235,347,414,0.5027052760124207
person,953,300,996,433,0.33615535497665405
car,216,199,418,348,0.3296302258968353
bicycle,619,381,759,528,0.3113377094268799
dog,528,657,780,820,0.8711913228034973
person,784,261,878,512,0.8266192078590393
car,23,235,347,416,0.49972036480903625
person,953,301,996,433,0.3445254862308502
car,216,199,418,348,0.32505297660827637
bicycle,627,361,761,525,0.31771770119667053
dog,528,657,779,819,0.864660918712616
person,782,261,876,508,0.8050293326377869
car,22,235,347,415,0.48687493801116943
car,216,199,418,347,0.3319087028503418
person,954,301,996,433,0.32531413435935974
bicycle,620,386,758,528,0.32045942544937134
dog,529,657,779,819,0.8659290671348572
person,781,261,875,505,0.8063990473747253
car,19,235,347,416,0.48955047130584717
person,954,301,996,433,0.3445667326450348
car,216,199,418,347,0.32716721296310425
person,731,295,783,405,0.3062417805194855
bicycle,618,385,758,529,0.3040226995944977
dog,529,657,779,820,0.8709933757781982
person,782,261,874,505,0.7922298312187195
car,22,235,347,415,0.47433775663375854
person,953,301,996,433,0.3394498825073242
car,216,199,418,347,0.32571759819984436
person,733,295,782,417,0.31677842140197754
dog,528,657,779,819,0.8675191402435303
person,782,261,873,506,0.7916038036346436
car,23,235,347,414,0.4739452004432678
person,733,296,783,416,0.31254303455352783
car,216,199,418,348,0.3121277093887329
bicycle,620,385,758,528,0.3056236505508423
dog,529,657,779,820,0.868887722492218
person,782,259,873,507,0.7958375811576843
car,21,235,348,416,0.4786211848258972
